id;title;description;availability;condition;price;sale_price;link;image_link;brand;custom_label_0
H2001051;Kontrolna enota za finsko savno HUUM UKU WIFI Mirror;"UKU Wi-Fi Mirror kontrolna enota za savno omogoča zelo enostavno in udobno ogrevanje savne. Z UKU lahko svojo savno segrejete na licu mesta ali pa to storite iz telefona prek mobilne aplikacije HUUM. Za uporabo rešitve mobilne aplikacije mora biti UKU povezan z omrežjem Wi-Fi. UKU ima več varnostnih in dodatnih funkcij za prijetno savnanje. Lahko se uporablja z grelci različnih proizvajalcev.     Preizkušena tehnologija:    Upravljanje preko mobilne aplikacije  Izbira temperature od 40 do 110 °C  Možnost priklopa luči, ventilatorja in uparjalnika.  Zaščita pred pregrevanjem  Časovna omejitev ogrevanja 3, 6, 12, 18 ur.  Časovnik  Otroška varnostna ključavnica       Tehnični podatki:    Primerno za peči v moči do 18 kW  Dimenzije: 130 x 90 x 22 mm  Napajalna napetost: 400 V 3N; 230 V 1N  Glavni modul: 245 x 165 x 65 mm  Vključen senzor temperature in senzor vrat  Vključen kabel krmilne enote (3 m; 4 x 0,34 mm²)  Kabel tipala temperature/vrat (5 + 5 m; 2 x 0,22 mm²)       Oznaka artikla: H2001051     Ogrejte savno preko telefona    Z mobilno aplikacijo HUUM lahko svojo savno udobno ogrevate, kjerkoli že ste. Ne glede na to, ali ste na koncu dolgega delovnega dne ali se odpravljate na tek, vas lahko z nekaj kliki na vašem telefonu čaka vroča savna, ko pridete domov. Izberete lahko čas začetka in konca ogrevanja, nastavite želeno temperaturo in v vsakem trenutku preverite trenutno temperaturo.  Za začetek preprosto prenesite aplikacijo HUUM, ustvarite račun in povežite aplikacijo z daljinskim upravljalnikom.      Android, iOS, spletna aplikacija  8 različnih jezikov  neomejeno število uporabnikov  obvestilo, ko je dosežena končna temperatura  nadzor luči/prezračevanja in uparjalnika  ";in stock;new;823.50 EUR;;https://www.funtrade.net/kontrolna-enota-za-finsko-savno-huum-uku-wifi-mirror.html;https://www.funtrade.net/pub/media/catalog/product/k/o/kontrolna_enota_huum_uku_wifi_mirror.jpg;Funtrade;2109,2585,2696,2697
H1001011;Peč za finsko savno HUUM DROP 4,5 kW, brez kontrolne enote;  Grelec DROP se zgleduje po najčistejšem elementu v naravi – vodni kapljici. Njen okrogel dizajn omehča in poživi oglato notranjost klasične savne ter ji doda pridih elegance. Toda pri DROP-u ne gre samo za videz. V ta kompaktni stenski grelec lahko dejansko namestite do 55 kg kamnov, kar presega volumen ostalih peči in zagotavlja dolgotranjo toploto.      Tehnične informacije        DROP             Barva  Nerjaveče jeklo      Izhod kW  4.5      Teža kg  11      Mere globine cm  33,5      Mere širina cm  39      Dimenzije višine cm  59      Savna soba min. m3  3      Savna soba max. m3  7      Savna min. višine  190      Kapaciteta kamna max. kg  55      3-fazna napajalna napetost  400 V 3N      Priključni kabel mm2  5 x 1,5      Varovalka A  10           Kamenje ni vključeno v ceno.  Možnost dokupa zaščitne ograjice  (Varnostna ograja za grelnike DROP pomaga preprečiti nenamerni stik z vročimi grelci. Sestavljena je iz lokov iz svetlega lesa in pritrdilnih elementov iz nerjavečega jekla za pritrditev lokov na grelec. Varnostna ograja je dober način, da je savnanje še varnejše, hkrati pa grelniku doda stil)  Oznaka artikla: H1001011     NAGRAJEN DIZAJN  Zaradi organske in minimalistične zasnove je peč za savno DROP nepogrešljiv kos vaše savne. Poleg tega zavzame zelo malo prostora in zagotavlja zadostno količino kamnov, da bo savna dolgo ostala vroča.  SKRBNO IZDELANO V ESTONIJI  Grelniki HUUM so izdelani iz nerjavečega jekla in gredo skozi dolg in skrbno nadzorovan proizvodni proces, ki zagotavlja najboljšo kakovost vsakega izdelka.  SAVNAJTE SE KOT V TRADICIONALNI FINSKI SAVNI  Grelniki HUUM so izdelani z uporabo zelo majhnih količin kovine, tako da toplota izvira predvsem iz kamnov in zelo malo iz kovine. Tako lahko povečamo dobre negativne ione iz kamnov, kot v tradicionalnih savnah, pozitivne ione iz kovine pa ohranimo na minimumu. Skupaj z visoko zmogljivostjo kamna je to skrivnost za zdravo, blago in dolgotrajno toploto.  ;in stock;new;437.98 EUR;;https://www.funtrade.net/pec-za-finsko-savno-huum-drop-4-5-kw-brez-kontrolne-enote.html;https://www.funtrade.net/pub/media/catalog/product/p/e/pec_za_finsko_savno_huum_drop.jpg;Funtrade;2581,2618,2661,2687
H1001021;Peč za finsko savno HUUM DROP 6 kW, brez kontrolne enote;  Grelec DROP se zgleduje po najčistejšem elementu v naravi – vodni kapljici. Njen okrogel dizajn omehča in poživi oglato notranjost klasične savne ter ji doda pridih elegance. Toda pri DROP-u ne gre samo za videz. V ta kompaktni stenski grelec lahko dejansko namestite do 55 kg kamnov, kar presega volumen ostalih peči in zagotavlja dolgotranjo toploto.      Tehnične informacije        DROP             Barva  Nerjaveče jeklo      Izhod kW  6      Teža kg  11      Mere globine cm  33,5      Mere širina cm  39      Dimenzije višine cm  59      Savna soba min. m3  5      Savna soba max. m3  10      Savna min. višine  190      Kapaciteta kamna max. kg  55      3-fazna napajalna napetost  400 V 3N      Priključni kabel mm2  5 x 1,5      Varovalka A  10           Kamenje ni vključeno v ceno.  Možnost dokupa zaščitne ograjice  (Varnostna ograja za grelnike DROP pomaga preprečiti nenamerni stik z vročimi grelci. Sestavljena je iz lokov iz svetlega lesa in pritrdilnih elementov iz nerjavečega jekla za pritrditev lokov na grelec. Varnostna ograja je dober način, da je savnanje še varnejše, hkrati pa grelniku doda stil)  Oznaka artikla: H1001021     NAGRAJEN DIZAJN  Zaradi organske in minimalistične zasnove je peč za savno DROP nepogrešljiv kos vaše savne. Poleg tega zavzame zelo malo prostora in zagotavlja zadostno količino kamnov, da bo savna dolgo ostala vroča.  SKRBNO IZDELANO V ESTONIJI  Grelniki HUUM so izdelani iz nerjavečega jekla in gredo skozi dolg in skrbno nadzorovan proizvodni proces, ki zagotavlja najboljšo kakovost vsakega izdelka.  SAVNAJTE SE KOT V TRADICIONALNI FINSKI SAVNI  Grelniki HUUM so izdelani z uporabo zelo majhnih količin kovine, tako da toplota izvira predvsem iz kamnov in zelo malo iz kovine. Tako lahko povečamo dobre negativne ione iz kamnov, kot v tradicionalnih savnah, pozitivne ione iz kovine pa ohranimo na minimumu. Skupaj z visoko zmogljivostjo kamna je to skrivnost za zdravo, blago in dolgotrajno toploto.  ;in stock;new;530.70 EUR;;https://www.funtrade.net/pec-za-finsko-savno-huum-drop-6-kw-brez-kontrolne-enote.html;https://www.funtrade.net/pub/media/catalog/product/p/e/pec_za_finsko_savno_huum_drop_1.jpg;Funtrade;2581,2618,2661,2687
H1001031;Peč za finsko savno HUUM DROP 9 kW, brez kontrolne enote;  Grelec DROP se zgleduje po najčistejšem elementu v naravi – vodni kapljici. Njen okrogel dizajn omehča in poživi oglato notranjost klasične savne ter ji doda pridih elegance. Toda pri DROP-u ne gre samo za videz. V ta kompaktni stenski grelec lahko dejansko namestite do 55 kg kamnov, kar presega volumen ostalih peči in zagotavlja dolgotranjo toploto.      Tehnične informacije        DROP             Barva  Nerjaveče jeklo      Izhod kW  9      Teža kg  12      Mere globine cm  33,5      Mere širina cm  39      Dimenzije višine cm  59      Savna soba min. m3  8      Savna soba max. m3  15      Savna min. višine  190      Kapaciteta kamna max. kg  55      3-fazna napajalna napetost  400 V 3N      Priključni kabel mm2  5 x 2,5      Varovalka A  16           Kamenje ni vključeno v ceno.  Možnost dokupa zaščitne ograjice  (Varnostna ograja za grelnike DROP pomaga preprečiti nenamerni stik z vročimi grelci. Sestavljena je iz lokov iz svetlega lesa in pritrdilnih elementov iz nerjavečega jekla za pritrditev lokov na grelec. Varnostna ograja je dober način, da je savnanje še varnejše, hkrati pa grelniku doda stil)  Oznaka artikla: H1001031     NAGRAJEN DIZAJN  Zaradi organske in minimalistične zasnove je peč za savno DROP nepogrešljiv kos vaše savne. Poleg tega zavzame zelo malo prostora in zagotavlja zadostno količino kamnov, da bo savna dolgo ostala vroča.  SKRBNO IZDELANO V ESTONIJI  Grelniki HUUM so izdelani iz nerjavečega jekla in gredo skozi dolg in skrbno nadzorovan proizvodni proces, ki zagotavlja najboljšo kakovost vsakega izdelka.  SAVNAJTE SE KOT V TRADICIONALNI FINSKI SAVNI  Grelniki HUUM so izdelani z uporabo zelo majhnih količin kovine, tako da toplota izvira predvsem iz kamnov in zelo malo iz kovine. Tako lahko povečamo dobre negativne ione iz kamnov, kot v tradicionalnih savnah, pozitivne ione iz kovine pa ohranimo na minimumu. Skupaj z visoko zmogljivostjo kamna je to skrivnost za zdravo, blago in dolgotrajno toploto.  ;in stock;new;602.68 EUR;;https://www.funtrade.net/pec-za-finsko-savno-huum-drop-9-kw-brez-kontrolne-enote.html;https://www.funtrade.net/pub/media/catalog/product/p/e/pec_za_finsko_savno_huum_drop_1_1.jpg;Funtrade;2581,2618,2661,2687
H1002011;Peč za finsko savno HUUM HIVE Mini 6 kW, brez kontrolne enote;  Peč za finsko savno HIVE je zelo elegantna rešitev za večje savne. Talni grelec sprejme do 170 kg kamnov, ki zagotavljajo dolgotrajno temperaturo tudi za večje skupine, brez kompromisov pri dizajnu.      Tehnične informacije        HIVE MINI             Barva  Nerjaveče jeklo      Izhod kW  6      Teža kg  14      Mere globine cm  46      Mere širina cm  46      Dimenzije višine cm  75      Savna soba min. m3  5      Savna soba max. m3  18      Savna min. višine  190      Kapaciteta kamna max. kg  170      3-fazna napajalna napetost  400 V 3N      Priključni kabel mm2  5 x 2,5      Varovalka A  10        Oznaka artikla: H1002011  Kamenje ni vključeno v ceno.  Možnost dokupa dodatne zaščitne opreme:    Varnostna ograja za električne grelnike HIVE  pomaga zaščititi pred nenamernim dotikom vročega grelnika. Varnostna ograja je sestavljena iz svetlih lesenih lokov in nosilcev iz nerjavečega jekla za pritrditev na grelec. Ne samo, da ograja zagotavlja dodatno varnost – ampak je tudi lep način za oblikovanje vašega grelca. Fi 555 mm.  Vgradna prirobnica je uporabna, ko nameravate svoj grelnik HIVE namestiti delno v klop za savno. Izdelan je iz nerjavečega jekla in prekrije lesene robove okoli grelnika, tako da je končni rezultat videti prefinjen in gladek.  Zaščitna obloga omogoča montažo na grelec in je tako možno doseči polovico manjše varnostne odmike od sten. Izdelan je iz nerjavečega jekla in je nameščen na strani grelnika. Zaščitne obloge se lahko med seboj povežejo.   Notranji zračni tunel za grelce HIVE pospeši segrevanje savne za 25% in podaljša življenjsko dobo grelnih elementov. Izdelan je iz nerjavečega jekla in nameščen na sredini grelnika. Pri uporabi zračnega tunela je potrebnih 30 kg manj grelnih kamnov.       NAGRAJEN DIZAJN  Zaradi organske in minimalistične zasnove je peč za savno DROP nepogrešljiv kos vaše savne. Poleg tega zavzame zelo malo prostora in zagotavlja zadostno količino kamnov, da bo savna dolgo ostala vroča.  SKRBNO IZDELANO V ESTONIJI  Grelniki HUUM so izdelani iz nerjavečega jekla in gredo skozi dolg in skrbno nadzorovan proizvodni proces, ki zagotavlja najboljšo kakovost vsakega izdelka.  SAVNAJTE SE KOT V TRADICIONALNI FINSKI SAVNI  Grelniki HUUM so izdelani z uporabo zelo majhnih količin kovine, tako da toplota izvira predvsem iz kamnov in zelo malo iz kovine. Tako lahko povečamo dobre negativne ione iz kamnov, kot v tradicionalnih savnah, pozitivne ione iz kovine pa ohranimo na minimumu. Skupaj z visoko zmogljivostjo kamna je to skrivnost za zdravo, blago in dolgotrajno toploto.  ;in stock;new;650.26 EUR;;https://www.funtrade.net/pec-za-finsko-savno-huum-hive-mini-6-kw-brez-kontrolne-enote.html;https://www.funtrade.net/pub/media/catalog/product/p/e/pec_za_finsko_savno_huum_hive_mini.jpg;Funtrade;2581,2618,2661,2687
H1002021;Peč za finsko savno HUUM HIVE Mini 9 kW, brez kontrolne enote;  Peč za finsko savno HIVE je zelo elegantna rešitev za večje savne. Talni grelec sprejme do 170 kg kamnov, ki zagotavljajo dolgotrajno temperaturo tudi za večje skupine, brez kompromisov pri dizajnu.      Tehnične informacije        HIVE MINI             Barva  Nerjaveče jeklo      Izhod kW  9      Teža kg  16      Mere globine cm  46      Mere širina cm  46      Dimenzije višine cm  75      Savna soba min. m3  9      Savna soba max. m3  15      Savna min. višine  190      Kapaciteta kamna max. kg  170      3-fazna napajalna napetost  400 V 3N      Priključni kabel mm2  5 x 2,5      Varovalka A  16        Oznaka artikla: H1002021  Kamenje ni vključeno v ceno.  Možnost dokupa dodatne zaščitne opreme:    Varnostna ograja za električne grelnike HIVE  pomaga zaščititi pred nenamernim dotikom vročega grelnika. Varnostna ograja je sestavljena iz svetlih lesenih lokov in nosilcev iz nerjavečega jekla za pritrditev na grelec. Ne samo, da ograja zagotavlja dodatno varnost – ampak je tudi lep način za oblikovanje vašega grelca. Fi 555 mm.  Vgradna prirobnica je uporabna, ko nameravate svoj grelnik HIVE namestiti delno v klop za savno. Izdelan je iz nerjavečega jekla in prekrije lesene robove okoli grelnika, tako da je končni rezultat videti prefinjen in gladek.  Zaščitna obloga omogoča montažo na grelec in je tako možno doseči polovico manjše varnostne odmike od sten. Izdelan je iz nerjavečega jekla in je nameščen na strani grelnika. Zaščitne obloge se lahko med seboj povežejo.   Notranji zračni tunel za grelce HIVE pospeši segrevanje savne za 25% in podaljša življenjsko dobo grelnih elementov. Izdelan je iz nerjavečega jekla in nameščen na sredini grelnika. Pri uporabi zračnega tunela je potrebnih 30 kg manj grelnih kamnov.       NAGRAJEN DIZAJN  Zaradi organske in minimalistične zasnove je peč za savno DROP nepogrešljiv kos vaše savne. Poleg tega zavzame zelo malo prostora in zagotavlja zadostno količino kamnov, da bo savna dolgo ostala vroča.  SKRBNO IZDELANO V ESTONIJI  Grelniki HUUM so izdelani iz nerjavečega jekla in gredo skozi dolg in skrbno nadzorovan proizvodni proces, ki zagotavlja najboljšo kakovost vsakega izdelka.  SAVNAJTE SE KOT V TRADICIONALNI FINSKI SAVNI  Grelniki HUUM so izdelani z uporabo zelo majhnih količin kovine, tako da toplota izvira predvsem iz kamnov in zelo malo iz kovine. Tako lahko povečamo dobre negativne ione iz kamnov, kot v tradicionalnih savnah, pozitivne ione iz kovine pa ohranimo na minimumu. Skupaj z visoko zmogljivostjo kamna je to skrivnost za zdravo, blago in dolgotrajno toploto.  ;in stock;new;812.52 EUR;;https://www.funtrade.net/pec-za-finsko-savno-huum-hive-mini-9-kw-brez-kontrolne-enote.html;https://www.funtrade.net/pub/media/catalog/product/p/e/pec_za_finsko_savno_huum_hive_mini_1.jpg;Funtrade;2581,2618,2661,2687
H1002031;Peč za finsko savno HUUM HIVE Mini 10,5 kW, brez kontrolne enote;  Peč za finsko savno HIVE je zelo elegantna rešitev za večje savne. Talni grelec sprejme do 170 kg kamnov, ki zagotavljajo dolgotrajno temperaturo tudi za večje skupine, brez kompromisov pri dizajnu.      Tehnične informacije        HIVE MINI 11             Barva  Nerjaveče jeklo      Izhod kW  10,5      Teža kg  16      Mere globine cm  46      Mere širina cm  46      Dimenzije višine cm  75      Savna soba min. m3  10      Savna soba max. m3  20      Savna min. višine  190      Kapaciteta kamna max. kg  170      3-fazna napajalna napetost  400 V 3N      Priključni kabel mm2  5 x 2,5      Varovalka A  16        Oznaka artikla: H1002031  Kamenje ni vključeno v ceno.  Možnost dokupa dodatne zaščitne opreme:    Varnostna ograja za električne grelnike HIVE  pomaga zaščititi pred nenamernim dotikom vročega grelnika. Varnostna ograja je sestavljena iz svetlih lesenih lokov in nosilcev iz nerjavečega jekla za pritrditev na grelec. Ne samo, da ograja zagotavlja dodatno varnost – ampak je tudi lep način za oblikovanje vašega grelca. Fi 555 mm.  Vgradna prirobnica je uporabna, ko nameravate svoj grelnik HIVE namestiti delno v klop za savno. Izdelan je iz nerjavečega jekla in prekrije lesene robove okoli grelnika, tako da je končni rezultat videti prefinjen in gladek.  Zaščitna obloga omogoča montažo na grelec in je tako možno doseči polovico manjše varnostne odmike od sten. Izdelan je iz nerjavečega jekla in je nameščen na strani grelnika. Zaščitne obloge se lahko med seboj povežejo.   Notranji zračni tunel za grelce HIVE pospeši segrevanje savne za 25% in podaljša življenjsko dobo grelnih elementov. Izdelan je iz nerjavečega jekla in nameščen na sredini grelnika. Pri uporabi zračnega tunela je potrebnih 30 kg manj grelnih kamnov.       NAGRAJEN DIZAJN  Zaradi organske in minimalistične zasnove je peč za savno DROP nepogrešljiv kos vaše savne. Poleg tega zavzame zelo malo prostora in zagotavlja zadostno količino kamnov, da bo savna dolgo ostala vroča.  SKRBNO IZDELANO V ESTONIJI  Grelniki HUUM so izdelani iz nerjavečega jekla in gredo skozi dolg in skrbno nadzorovan proizvodni proces, ki zagotavlja najboljšo kakovost vsakega izdelka.  SAVNAJTE SE KOT V TRADICIONALNI FINSKI SAVNI  Grelniki HUUM so izdelani z uporabo zelo majhnih količin kovine, tako da toplota izvira predvsem iz kamnov in zelo malo iz kovine. Tako lahko povečamo dobre negativne ione iz kamnov, kot v tradicionalnih savnah, pozitivne ione iz kovine pa ohranimo na minimumu. Skupaj z visoko zmogljivostjo kamna je to skrivnost za zdravo, blago in dolgotrajno toploto.  ;in stock;new;857.66 EUR;;https://www.funtrade.net/pec-za-finsko-savno-huum-hive-mini-10-5-kw-brez-kontrolne-enote.html;https://www.funtrade.net/pub/media/catalog/product/p/e/pec_za_finsko_savno_huum_hive_mini_1_1.jpg;Funtrade;2581,2618,2661,2687
H1004011;Peč za finsko savno HUUM CLIFF 6 kW, brez kontrolne enote;  CLIFF je minipalistična peč za finsko savno z izjemno majhnimi varnostnimi razdaljami, zaradi česar je popolna za savne z omejenim prostorom. Zahvaljujoč dobro optimizirani strukturi so varnostne razdalje od sten zmanjšane na samo 6 cm pri manjših modelih in na 24 cm pri večjih modelih. Notranji zračni kanal v sredini peči pospeši segrevanje za 25%.      Tehnične informacije        CLIFF 6             Barva  Nerjaveče jeklo      Izhod kW  6      Teža kg  16      Mere globine cm  27      Mere širina cm  27      Dimenzije višine cm  97,5      Savna soba min. m3  5      Savna soba max. m3  10      Savna min. višine  217,5      Kapaciteta kamna max. kg  75      3-fazna napajalna napetost  400 V 3N      Priključni kabel mm2  5 x 2,5      Varovalka A  10        Oznaka artikla: H1004011  Kamenje ni vključeno v ceno.  Možnost dokupa dodatne zaščitne opreme:    Varnostna ograja za grelnike CLIFF pomaga preprečiti nenameren stik z vročimi grelci. Sestavljen je iz lahkih lesenih profilov. Varnostna ograja je dober način, da je savnanje še bolj varno, hkrati pa grelniku doda stil. Dimenzije: 545 x 545 mm.  Vgradna prirobnica je uporabna, ko nameravate svoj grelnik CLIFF namestiti delno v notranjost savne. Vgradna prirobnica je izdelana iz nerjavečega jekla in pokriva neravne lesene robove okoli grelnika ter ustvarja čist in gladek zaključek.  Zaščitna obloga omogoča montažo na grelec in je tako možno doseči polovico manjše varnostne odmike od sten. Izdelan je iz nerjavečega jekla in je nameščen na strani grelnika. Zaščitne obloge se lahko med seboj povežejo.        SPOŠTOVANJE PROSTORA  Največja razlika je v tem, da so bile varnostne razdalje CLIFF-a znatno zmanjšane, kar je ključ do prihranka prostora. To se doseže z optimizacijo strukture in postavitve notranjega zračnega tunela.  SKRBNO IZDELANO V ESTONIJI  Grelniki HUUM so izdelani iz nerjavečega jekla in gredo skozi dolg in skrbno nadzorovan proizvodni proces, ki zagotavlja najboljšo kakovost vsakega izdelka.  SAVNAJTE SE KOT V TRADICIONALNI FINSKI SAVNI  Grelniki HUUM so izdelani z uporabo zelo majhnih količin kovine, tako da toplota izvira predvsem iz kamnov in zelo malo iz kovine. Tako lahko povečamo dobre negativne ione iz kamnov, kot v tradicionalnih savnah, pozitivne ione iz kovine pa ohranimo na minimumu. Skupaj z visoko zmogljivostjo kamna je to skrivnost za zdravo, blago in dolgotrajno toploto.  ;in stock;new;769.82 EUR;;https://www.funtrade.net/pec-za-finsko-savno-huum-cliff-6-kw-brez-kontrolne-enote.html;https://www.funtrade.net/pub/media/catalog/product/p/e/pec_za_finsko_savno_huum_clif.jpg;Funtrade;2581,2618,2661,2687
H1004021;Peč za finsko savno HUUM CLIFF 9 kW, brez kontrolne enote;  CLIFF je minipalistična peč za finsko savno z izjemno majhnimi varnostnimi razdaljami, zaradi česar je popolna za savne z omejenim prostorom. Zahvaljujoč dobro optimizirani strukturi so varnostne razdalje od sten zmanjšane na samo 6 cm pri manjših modelih in na 24 cm pri večjih modelih. Notranji zračni kanal v sredini peči pospeši segrevanje za 25%.      Tehnične informacije        CLIFF 9             Barva  Nerjaveče jeklo      Izhod kW  9      Teža kg  16      Mere globine cm  27      Mere širina cm  27      Dimenzije višine cm  97,5      Savna soba min. m3  9      Savna soba max. m3  15      Savna min. višine  217,5      Kapaciteta kamna max. kg  75      3-fazna napajalna napetost  400 V 3N      Priključni kabel mm2  5 x 2,5      Varovalka A  16        Oznaka artikla: H1004021  Kamenje ni vključeno v ceno.  Možnost dokupa dodatne zaščitne opreme:    Varnostna ograja za grelnike CLIFF pomaga preprečiti nenameren stik z vročimi grelci. Sestavljen je iz lahkih lesenih profilov. Varnostna ograja je dober način, da je savnanje še bolj varno, hkrati pa grelniku doda stil. Dimenzije: 545 x 545 mm.  Vgradna prirobnica je uporabna, ko nameravate svoj grelnik CLIFF namestiti delno v notranjost savne. Vgradna prirobnica je izdelana iz nerjavečega jekla in pokriva neravne lesene robove okoli grelnika ter ustvarja čist in gladek zaključek.  Zaščitna obloga omogoča montažo na grelec in je tako možno doseči polovico manjše varnostne odmike od sten. Izdelan je iz nerjavečega jekla in je nameščen na strani grelnika. Zaščitne obloge se lahko med seboj povežejo.        SPOŠTOVANJE PROSTORA  Največja razlika je v tem, da so bile varnostne razdalje CLIFF-a znatno zmanjšane, kar je ključ do prihranka prostora. To se doseže z optimizacijo strukture in postavitve notranjega zračnega tunela.  SKRBNO IZDELANO V ESTONIJI  Grelniki HUUM so izdelani iz nerjavečega jekla in gredo skozi dolg in skrbno nadzorovan proizvodni proces, ki zagotavlja najboljšo kakovost vsakega izdelka.  SAVNAJTE SE KOT V TRADICIONALNI FINSKI SAVNI  Grelniki HUUM so izdelani z uporabo zelo majhnih količin kovine, tako da toplota izvira predvsem iz kamnov in zelo malo iz kovine. Tako lahko povečamo dobre negativne ione iz kamnov, kot v tradicionalnih savnah, pozitivne ione iz kovine pa ohranimo na minimumu. Skupaj z visoko zmogljivostjo kamna je to skrivnost za zdravo, blago in dolgotrajno toploto.  ;in stock;new;866.20 EUR;;https://www.funtrade.net/pec-za-finsko-savno-huum-cliff-9-kw-brez-kontrolne-enote.html;https://www.funtrade.net/pub/media/catalog/product/p/e/pec_za_finsko_savno_huum_clif_1.jpg;Funtrade;2581,2618,2661,2687
H1004031;Peč za finsko savno HUUM CLIFF 10,5 kW, brez kontrolne enote;  CLIFF je minipalistična peč za finsko savno z izjemno majhnimi varnostnimi razdaljami, zaradi česar je popolna za savne z omejenim prostorom. Zahvaljujoč dobro optimizirani strukturi so varnostne razdalje od sten zmanjšane na samo 6 cm pri manjših modelih in na 24 cm pri večjih modelih. Notranji zračni kanal v sredini peči pospeši segrevanje za 25%.      Tehnične informacije        CLIFF 11             Barva  Nerjaveče jeklo      Izhod kW  11      Teža kg  17      Mere globine cm  27      Mere širina cm  27      Dimenzije višine cm  97,5      Savna soba min. m3  10      Savna soba max. m3  17      Savna min. višine  217,5      Kapaciteta kamna max. kg  75      3-fazna napajalna napetost  400 V 3N      Priključni kabel mm2  5 x 2,5      Varovalka A  16        Oznaka artikla: H1004031  Kamenje ni vključeno v ceno.  Možnost dokupa dodatne zaščitne opreme:    Varnostna ograja za grelnike CLIFF pomaga preprečiti nenameren stik z vročimi grelci. Sestavljen je iz lahkih lesenih profilov. Varnostna ograja je dober način, da je savnanje še bolj varno, hkrati pa grelniku doda stil. Dimenzije: 545 x 545 mm.  Vgradna prirobnica je uporabna, ko nameravate svoj grelnik CLIFF namestiti delno v notranjost savne. Vgradna prirobnica je izdelana iz nerjavečega jekla in pokriva neravne lesene robove okoli grelnika ter ustvarja čist in gladek zaključek.  Zaščitna obloga omogoča montažo na grelec in je tako možno doseči polovico manjše varnostne odmike od sten. Izdelan je iz nerjavečega jekla in je nameščen na strani grelnika. Zaščitne obloge se lahko med seboj povežejo.        SPOŠTOVANJE PROSTORA  Največja razlika je v tem, da so bile varnostne razdalje CLIFF-a znatno zmanjšane, kar je ključ do prihranka prostora. To se doseže z optimizacijo strukture in postavitve notranjega zračnega tunela.  SKRBNO IZDELANO V ESTONIJI  Grelniki HUUM so izdelani iz nerjavečega jekla in gredo skozi dolg in skrbno nadzorovan proizvodni proces, ki zagotavlja najboljšo kakovost vsakega izdelka.  SAVNAJTE SE KOT V TRADICIONALNI FINSKI SAVNI  Grelniki HUUM so izdelani z uporabo zelo majhnih količin kovine, tako da toplota izvira predvsem iz kamnov in zelo malo iz kovine. Tako lahko povečamo dobre negativne ione iz kamnov, kot v tradicionalnih savnah, pozitivne ione iz kovine pa ohranimo na minimumu. Skupaj z visoko zmogljivostjo kamna je to skrivnost za zdravo, blago in dolgotrajno toploto.  ;in stock;new;945.50 EUR;;https://www.funtrade.net/pec-za-finsko-savno-huum-cliff-10-5-kw-brez-kontrolne-enote.html;https://www.funtrade.net/pub/media/catalog/product/p/e/pec_za_finsko_savno_huum_clif_1_1.jpg;Funtrade;2581,2618,2661,2687
